time_step,building_id,charger_id,connected_ev,connected_ev_soc,action,constraint_violations
5465,1,charger_1_1,,,-0.0044,['Discharge During Idle']
5465,2,charger_10_1,,,-0.0044,['Discharge During Idle']
5465,3,charger_12_1,,,-0.0044,['Discharge During Idle']
5465,4,charger_15_1,,,-0.0044,['Discharge During Idle']
5466,1,charger_1_1,,,-0.0044,['Discharge During Idle']
5466,2,charger_10_1,EV_3,36.87868053745332,-0.0044,['Charging Power Violation']
5466,3,charger_12_1,,,-0.0044,['Discharge During Idle']
5466,4,charger_15_1,,,-0.0044,['Discharge During Idle']
5467,1,charger_1_1,,,-0.024,['Discharge During Idle']
5467,2,charger_10_1,EV_3,53.97056775714735,-0.024,['Charging Power Violation']
5467,3,charger_12_1,,,-0.024,['Discharge During Idle']
5467,4,charger_15_1,,,-0.024,['Discharge During Idle']
5468,1,charger_1_1,,,-0.024,['Discharge During Idle']
5468,2,charger_10_1,EV_3,53.46155009114986,-0.024,['Charging Power Violation']
5468,3,charger_12_1,,,-0.024,['Discharge During Idle']
5468,4,charger_15_1,,,-0.024,['Discharge During Idle']
5469,1,charger_1_1,,,-0.024,['Discharge During Idle']
5469,2,charger_10_1,EV_3,52.955586531148356,-0.024,['Charging Power Violation']
5469,3,charger_12_1,EV_4,11.010027196018754,-0.024,['Charging Power Violation']
5469,4,charger_15_1,,,-0.024,['Discharge During Idle']
5470,1,charger_1_1,,,-0.024,['Discharge During Idle']
5470,2,charger_10_1,EV_3,52.45265875250686,-0.024,['Charging Power Violation']
5470,3,charger_12_1,EV_4,13.174661680628981,-0.024,['Charging Power Violation']
5470,4,charger_15_1,,,-0.024,['Discharge During Idle']
5471,1,charger_1_1,,,0.034,['Charging with No EV Connected']
5471,2,charger_10_1,EV_3,51.952748540537215,0.034,[]
5471,3,charger_12_1,EV_4,12.9104194510906,0.034,[]
5471,4,charger_15_1,,,0.034,['Charging with No EV Connected']
5472,1,charger_1_1,,,0.034,['Charging with No EV Connected']
5472,2,charger_10_1,EV_3,51.858789632702695,0.034,[]
5472,3,charger_12_1,EV_4,13.050714517792764,0.034,[]
5472,4,charger_15_1,,,0.034,['Charging with No EV Connected']
5473,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
5473,2,charger_10_1,EV_3,51.76539447831519,0.05532,[]
5473,3,charger_12_1,EV_4,13.190167814094714,0.05532,[]
5473,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
5474,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
5474,2,charger_10_1,EV_3,51.80910650892088,0.05532,[]
5474,3,charger_12_1,EV_4,13.465331204685725,0.05532,[]
5474,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
5475,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
5475,2,charger_10_1,EV_3,51.85255626734293,0.05532,[]
5475,3,charger_12_1,EV_4,13.73884361493319,0.05532,[]
5475,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
5476,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
5476,2,charger_10_1,EV_3,51.895745327214456,0.05532,[]
5476,3,charger_12_1,EV_4,14.01071495071917,0.05532,[]
5476,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
5477,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
5477,2,charger_10_1,EV_3,51.938675252726746,0.05532,[]
5477,3,charger_12_1,EV_4,14.280955058490433,0.05532,[]
5477,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
5478,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
5478,2,charger_10_1,EV_3,51.981347598685964,0.05532,[]
5478,3,charger_12_1,,,0.05532,['Charging with No EV Connected']
5478,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
5479,1,charger_1_1,,,-0.02,['Discharge During Idle']
5479,2,charger_10_1,,,-0.02,['Discharge During Idle']
5479,3,charger_12_1,,,-0.02,['Discharge During Idle']
5479,4,charger_15_1,,,-0.02,['Discharge During Idle']
5480,1,charger_1_1,,,-0.02,['Discharge During Idle']
5480,2,charger_10_1,,,-0.02,['Discharge During Idle']
5480,3,charger_12_1,,,-0.02,['Discharge During Idle']
5480,4,charger_15_1,,,-0.02,['Discharge During Idle']
5481,1,charger_1_1,,,-0.02,['Discharge During Idle']
5481,2,charger_10_1,,,-0.02,['Discharge During Idle']
5481,3,charger_12_1,,,-0.02,['Discharge During Idle']
5481,4,charger_15_1,,,-0.02,['Discharge During Idle']
5482,1,charger_1_1,,,-0.02,['Discharge During Idle']
5482,2,charger_10_1,,,-0.02,['Discharge During Idle']
5482,3,charger_12_1,,,-0.02,['Discharge During Idle']
5482,4,charger_15_1,,,-0.02,['Discharge During Idle']
5483,1,charger_1_1,,,-0.02,['Discharge During Idle']
5483,2,charger_10_1,,,-0.02,['Discharge During Idle']
5483,3,charger_12_1,,,-0.02,['Discharge During Idle']
5483,4,charger_15_1,,,-0.02,['Discharge During Idle']
5484,1,charger_1_1,,,-0.02,['Discharge During Idle']
5484,2,charger_10_1,,,-0.02,['Discharge During Idle']
5484,3,charger_12_1,,,-0.02,['Discharge During Idle']
5484,4,charger_15_1,,,-0.02,['Discharge During Idle']
5485,1,charger_1_1,,,-0.02,['Discharge During Idle']
5485,2,charger_10_1,,,-0.02,['Discharge During Idle']
5485,3,charger_12_1,,,-0.02,['Discharge During Idle']
5485,4,charger_15_1,,,-0.02,['Discharge During Idle']
5486,1,charger_1_1,,,-0.02,['Discharge During Idle']
5486,2,charger_10_1,,,-0.02,['Discharge During Idle']
5486,3,charger_12_1,,,-0.02,['Discharge During Idle']
5486,4,charger_15_1,,,-0.02,['Discharge During Idle']
5487,1,charger_1_1,,,-0.02,['Discharge During Idle']
5487,2,charger_10_1,,,-0.02,['Discharge During Idle']
5487,3,charger_12_1,,,-0.02,['Discharge During Idle']
5487,4,charger_15_1,,,-0.02,['Discharge During Idle']
5488,1,charger_1_1,,,-0.0044,['Discharge During Idle']
5488,2,charger_10_1,,,-0.0044,['Discharge During Idle']
5488,3,charger_12_1,,,-0.0044,['Discharge During Idle']
5488,4,charger_15_1,,,-0.0044,['Discharge During Idle']
5489,1,charger_1_1,,,-0.0044,['Discharge During Idle']
5489,2,charger_10_1,,,-0.0044,['Discharge During Idle']
5489,3,charger_12_1,,,-0.0044,['Discharge During Idle']
5489,4,charger_15_1,,,-0.0044,['Discharge During Idle']
5490,1,charger_1_1,,,-0.0044,['Discharge During Idle']
5490,2,charger_10_1,EV_3,44.36284599834641,-0.0044,['Charging Power Violation']
5490,3,charger_12_1,,,-0.0044,['Discharge During Idle']
5490,4,charger_15_1,,,-0.0044,['Discharge During Idle']
5491,1,charger_1_1,,,-0.024,['Discharge During Idle']
5491,2,charger_10_1,EV_3,65.80739761659324,-0.024,['Charging Power Violation']
5491,3,charger_12_1,EV_4,12.223054135652914,-0.024,['Charging Power Violation']
5491,4,charger_15_1,,,-0.024,['Discharge During Idle']
5492,1,charger_1_1,,,-0.024,['Discharge During Idle']
5492,2,charger_10_1,EV_3,65.22735897143907,-0.024,['Charging Power Violation']
5492,3,charger_12_1,EV_4,14.953650631421462,-0.024,['Charging Power Violation']
5492,4,charger_15_1,,,-0.024,['Discharge During Idle']
5493,1,charger_1_1,,,-0.024,['Discharge During Idle']
5493,2,charger_10_1,EV_3,64.65080055815584,-0.024,['Charging Power Violation']
5493,3,charger_12_1,EV_4,14.678734468178327,-0.024,['Charging Power Violation']
5493,4,charger_15_1,,,-0.024,['Discharge During Idle']
5494,1,charger_1_1,,,-0.024,['Discharge During Idle']
5494,2,charger_10_1,EV_3,64.0777014953523,-0.024,['Charging Power Violation']
5494,3,charger_12_1,EV_4,14.40546780191465,-0.024,['Charging Power Violation']
5494,4,charger_15_1,,,-0.024,['Discharge During Idle']
5495,1,charger_1_1,,,0.034,['Charging with No EV Connected']
5495,2,charger_10_1,EV_3,63.50804102692558,0.034,[]
5495,3,charger_12_1,EV_4,14.133840735648556,0.034,[]
5495,4,charger_15_1,,,0.034,['Charging with No EV Connected']
5496,1,charger_1_1,,,0.034,['Charging with No EV Connected']
5496,2,charger_10_1,EV_3,63.34475036417273,0.034,[]
5496,3,charger_12_1,EV_4,14.266795274643371,0.034,[]
5496,4,charger_15_1,,,0.034,['Charging with No EV Connected']
5497,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
5497,2,charger_10_1,EV_3,63.1824394453964,0.05532,[]
5497,3,charger_12_1,EV_4,14.398952086404218,0.05532,[]
5497,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
5498,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
5498,2,charger_10_1,EV_3,63.1576492061996,0.05532,[]
5498,3,charger_12_1,EV_4,14.666862771361371,0.05532,[]
5498,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
5499,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
5499,2,charger_10_1,EV_3,63.13300770843799,0.05532,[]
5499,3,charger_12_1,EV_4,14.933165992208782,0.05532,[]
5499,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
5500,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
5500,2,charger_10_1,EV_3,63.10851405966294,0.05532,[]
5500,3,charger_12_1,EV_4,15.197871393731107,0.05532,[]
5500,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
5501,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
5501,2,charger_10_1,EV_3,63.08416737278054,0.05532,[]
5501,3,charger_12_1,EV_4,15.4609885628443,0.05532,[]
5501,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
5502,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
5502,2,charger_10_1,EV_3,63.059966766019436,0.05532,[]
5502,3,charger_12_1,EV_4,15.722527028942812,0.05532,[]
5502,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
5503,1,charger_1_1,,,-0.02,['Discharge During Idle']
5503,2,charger_10_1,,,-0.02,['Discharge During Idle']
5503,3,charger_12_1,EV_4,15.982496264244734,-0.02,['Charging Power Violation']
5503,4,charger_15_1,,,-0.02,['Discharge During Idle']
5504,1,charger_1_1,,,-0.02,['Discharge During Idle']
5504,2,charger_10_1,,,-0.02,['Discharge During Idle']
5504,3,charger_12_1,,,-0.02,['Discharge During Idle']
5504,4,charger_15_1,,,-0.02,['Discharge During Idle']
5505,1,charger_1_1,,,-0.02,['Discharge During Idle']
5505,2,charger_10_1,,,-0.02,['Discharge During Idle']
5505,3,charger_12_1,,,-0.02,['Discharge During Idle']
5505,4,charger_15_1,,,-0.02,['Discharge During Idle']
5506,1,charger_1_1,,,-0.02,['Discharge During Idle']
5506,2,charger_10_1,,,-0.02,['Discharge During Idle']
5506,3,charger_12_1,,,-0.02,['Discharge During Idle']
5506,4,charger_15_1,,,-0.02,['Discharge During Idle']
5507,1,charger_1_1,,,-0.02,['Discharge During Idle']
5507,2,charger_10_1,,,-0.02,['Discharge During Idle']
5507,3,charger_12_1,,,-0.02,['Discharge During Idle']
5507,4,charger_15_1,,,-0.02,['Discharge During Idle']
5508,1,charger_1_1,,,-0.02,['Discharge During Idle']
5508,2,charger_10_1,,,-0.02,['Discharge During Idle']
5508,3,charger_12_1,,,-0.02,['Discharge During Idle']
5508,4,charger_15_1,,,-0.02,['Discharge During Idle']
5509,1,charger_1_1,,,-0.02,['Discharge During Idle']
5509,2,charger_10_1,,,-0.02,['Discharge During Idle']
5509,3,charger_12_1,,,-0.02,['Discharge During Idle']
5509,4,charger_15_1,,,-0.02,['Discharge During Idle']
5510,1,charger_1_1,,,-0.02,['Discharge During Idle']
5510,2,charger_10_1,,,-0.02,['Discharge During Idle']
5510,3,charger_12_1,,,-0.02,['Discharge During Idle']
5510,4,charger_15_1,,,-0.02,['Discharge During Idle']
5511,1,charger_1_1,,,-0.02,['Discharge During Idle']
5511,2,charger_10_1,,,-0.02,['Discharge During Idle']
5511,3,charger_12_1,,,-0.02,['Discharge During Idle']
5511,4,charger_15_1,,,-0.02,['Discharge During Idle']
5512,1,charger_1_1,,,-0.0044,['Discharge During Idle']
5512,2,charger_10_1,,,-0.0044,['Discharge During Idle']
5512,3,charger_12_1,,,-0.0044,['Discharge During Idle']
5512,4,charger_15_1,,,-0.0044,['Discharge During Idle']
5513,1,charger_1_1,,,-0.0044,['Discharge During Idle']
5513,2,charger_10_1,,,-0.0044,['Discharge During Idle']
5513,3,charger_12_1,,,-0.0044,['Discharge During Idle']
5513,4,charger_15_1,,,-0.0044,['Discharge During Idle']
5514,1,charger_1_1,,,-0.0044,['Discharge During Idle']
5514,2,charger_10_1,EV_3,74.85088414652287,-0.0044,['Charging Power Violation']
5514,3,charger_12_1,EV_4,0.7669290545734753,-0.0044,['Charging Power Violation']
5514,4,charger_15_1,,,-0.0044,['Discharge During Idle']
5515,1,charger_1_1,,,-0.024,['Discharge During Idle']
5515,2,charger_10_1,EV_3,52.670688865979585,-0.024,['Charging Power Violation']
5515,3,charger_12_1,EV_4,0.986997038352885,-0.024,['Charging Power Violation']
5515,4,charger_15_1,,,-0.024,['Discharge During Idle']
5516,1,charger_1_1,,,-0.024,['Discharge During Idle']
5516,2,charger_10_1,EV_3,52.169470473329106,-0.024,['Charging Power Violation']
5516,3,charger_12_1,EV_4,4.021142438236098,-0.024,['Charging Power Violation']
5516,4,charger_15_1,,,-0.024,['Discharge During Idle']
5517,1,charger_1_1,,,-0.024,['Discharge During Idle']
5517,2,charger_10_1,EV_3,51.671259391034525,-0.024,['Charging Power Violation']
5517,3,charger_12_1,EV_4,4.411055408702846,-0.024,['Charging Power Violation']
5517,4,charger_15_1,,,-0.024,['Discharge During Idle']
5518,1,charger_1_1,,,-0.024,['Discharge During Idle']
5518,2,charger_10_1,EV_3,51.176037575233714,-0.024,['Charging Power Violation']
5518,3,charger_12_1,EV_4,4.461162463844318,-0.024,['Charging Power Violation']
5518,4,charger_15_1,,,-0.024,['Discharge During Idle']
5519,1,charger_1_1,,,0.034,['Charging with No EV Connected']
5519,2,charger_10_1,EV_3,50.683787090327705,0.034,[]
5519,3,charger_12_1,EV_4,4.467601625496052,0.034,[]
5519,4,charger_15_1,,,0.034,['Charging with No EV Connected']
5520,1,charger_1_1,,,0.034,['Charging with No EV Connected']
5520,2,charger_10_1,EV_3,50.59744195119444,0.034,[]
5520,3,charger_12_1,EV_4,4.658553599151783,0.034,[]
5520,4,charger_15_1,,,0.034,['Charging with No EV Connected']
5521,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
5521,2,charger_10_1,EV_3,50.51161488289598,0.05532,[]
5521,3,charger_12_1,EV_4,4.848359860965579,0.05532,[]
5521,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
5522,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
5522,2,charger_10_1,EV_3,50.56284959107418,0.05532,[]
5522,3,charger_12_1,EV_4,5.173574099275364,0.05532,[]
5522,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
5523,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
5523,2,charger_10_1,EV_3,50.61377689100332,0.05532,[]
5523,3,charger_12_1,EV_4,5.496837052155291,0.05532,[]
5523,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
5524,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
5524,2,charger_10_1,EV_3,50.664398627132876,0.05532,[]
5524,3,charger_12_1,EV_4,5.818160427317938,0.05532,[]
5524,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
5525,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
5525,2,charger_10_1,EV_3,50.71471663284566,0.05532,[]
5525,3,charger_12_1,EV_4,6.137555862229609,0.05532,[]
5525,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
5526,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
5526,2,charger_10_1,EV_3,50.764732730524166,0.05532,[]
5526,3,charger_12_1,EV_4,6.455034924531811,0.05532,[]
5526,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
5527,1,charger_1_1,,,-0.02,['Discharge During Idle']
5527,2,charger_10_1,EV_3,50.8144487316166,-0.02,['Charging Power Violation']
5527,3,charger_12_1,EV_4,6.770609112460198,-0.02,['Charging Power Violation']
5527,4,charger_15_1,,,-0.02,['Discharge During Idle']
5528,1,charger_1_1,,,-0.02,['Discharge During Idle']
5528,2,charger_10_1,,,-0.02,['Discharge During Idle']
5528,3,charger_12_1,,,-0.02,['Discharge During Idle']
5528,4,charger_15_1,,,-0.02,['Discharge During Idle']
5529,1,charger_1_1,,,-0.02,['Discharge During Idle']
5529,2,charger_10_1,,,-0.02,['Discharge During Idle']
5529,3,charger_12_1,,,-0.02,['Discharge During Idle']
5529,4,charger_15_1,,,-0.02,['Discharge During Idle']
5530,1,charger_1_1,,,-0.02,['Discharge During Idle']
5530,2,charger_10_1,,,-0.02,['Discharge During Idle']
5530,3,charger_12_1,,,-0.02,['Discharge During Idle']
5530,4,charger_15_1,,,-0.02,['Discharge During Idle']
5531,1,charger_1_1,,,-0.02,['Discharge During Idle']
5531,2,charger_10_1,,,-0.02,['Discharge During Idle']
5531,3,charger_12_1,,,-0.02,['Discharge During Idle']
5531,4,charger_15_1,,,-0.02,['Discharge During Idle']
5532,1,charger_1_1,,,-0.02,['Discharge During Idle']
5532,2,charger_10_1,,,-0.02,['Discharge During Idle']
5532,3,charger_12_1,,,-0.02,['Discharge During Idle']
5532,4,charger_15_1,,,-0.02,['Discharge During Idle']
5533,1,charger_1_1,,,-0.02,['Discharge During Idle']
5533,2,charger_10_1,,,-0.02,['Discharge During Idle']
5533,3,charger_12_1,,,-0.02,['Discharge During Idle']
5533,4,charger_15_1,,,-0.02,['Discharge During Idle']
5534,1,charger_1_1,,,-0.02,['Discharge During Idle']
5534,2,charger_10_1,,,-0.02,['Discharge During Idle']
5534,3,charger_12_1,,,-0.02,['Discharge During Idle']
5534,4,charger_15_1,,,-0.02,['Discharge During Idle']
5535,1,charger_1_1,,,-0.02,['Discharge During Idle']
5535,2,charger_10_1,,,-0.02,['Discharge During Idle']
5535,3,charger_12_1,,,-0.02,['Discharge During Idle']
5535,4,charger_15_1,,,-0.02,['Discharge During Idle']
5536,1,charger_1_1,,,-0.0044,['Discharge During Idle']
5536,2,charger_10_1,,,-0.0044,['Discharge During Idle']
5536,3,charger_12_1,,,-0.0044,['Discharge During Idle']
5536,4,charger_15_1,,,-0.0044,['Discharge During Idle']
5537,1,charger_1_1,,,-0.0044,['Discharge During Idle']
5537,2,charger_10_1,,,-0.0044,['Discharge During Idle']
5537,3,charger_12_1,,,-0.0044,['Discharge During Idle']
5537,4,charger_15_1,,,-0.0044,['Discharge During Idle']
5538,1,charger_1_1,,,-0.0044,['Discharge During Idle']
5538,2,charger_10_1,EV_3,74.99546424937839,-0.0044,['Charging Power Violation']
5538,3,charger_12_1,EV_4,5.0965185412838405,-0.0044,['Charging Power Violation']
5538,4,charger_15_1,,,-0.0044,['Discharge During Idle']
5539,1,charger_1_1,,,-0.024,['Discharge During Idle']
5539,2,charger_10_1,EV_3,46.4062825449912,-0.024,['Charging Power Violation']
5539,3,charger_12_1,EV_4,24.57254865984243,-0.024,['Charging Power Violation']
5539,4,charger_15_1,,,-0.024,['Discharge During Idle']
5540,1,charger_1_1,,,-0.024,['Discharge During Idle']
5540,2,charger_10_1,EV_3,45.942650590266645,-0.024,['Charging Power Violation']
5540,3,charger_12_1,EV_4,24.23991910842877,-0.024,['Charging Power Violation']
5540,4,charger_15_1,,,-0.024,['Discharge During Idle']
5541,1,charger_1_1,,,-0.024,['Discharge During Idle']
5541,2,charger_10_1,EV_3,45.48180042727044,-0.024,['Charging Power Violation']
5541,3,charger_12_1,EV_4,23.90928533432359,-0.024,['Charging Power Violation']
5541,4,charger_15_1,,,-0.024,['Discharge During Idle']
5542,1,charger_1_1,,,-0.024,['Discharge During Idle']
5542,2,charger_10_1,EV_3,45.023715365252215,-0.024,['Charging Power Violation']
5542,3,charger_12_1,EV_4,23.580635362863045,-0.024,['Charging Power Violation']
5542,4,charger_15_1,,,-0.024,['Discharge During Idle']
5543,1,charger_1_1,,,0.034,['Charging with No EV Connected']
5543,2,charger_10_1,EV_3,44.568378813606095,0.034,[]
5543,3,charger_12_1,EV_4,23.253957291231263,0.034,[]
5543,4,charger_15_1,,,0.034,['Charging with No EV Connected']
5544,1,charger_1_1,,,0.034,['Charging with No EV Connected']
5544,2,charger_10_1,EV_3,44.51872612413317,0.034,[]
5544,3,charger_12_1,EV_4,23.332191130892586,0.034,[]
5544,4,charger_15_1,,,0.034,['Charging with No EV Connected']
5545,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
5545,2,charger_10_1,EV_3,44.469371350797076,0.05532,[]
5545,3,charger_12_1,EV_4,23.40995556751594,0.05532,[]
5545,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
5546,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
5546,2,charger_10_1,EV_3,44.556859520167876,0.05532,[]
5546,3,charger_12_1,EV_4,23.623800231586422,0.05532,[]
5546,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
5547,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
5547,2,charger_10_1,EV_3,44.64382276052245,0.05532,[]
5547,3,charger_12_1,EV_4,23.836361827672484,0.05532,[]
5547,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
5548,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
5548,2,charger_10_1,EV_3,44.730264221434894,0.05532,[]
5548,3,charger_12_1,EV_4,24.047648054182027,0.05532,[]
5548,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
5549,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
5549,2,charger_10_1,EV_3,44.81618703358186,0.05532,[]
5549,3,charger_12_1,EV_4,24.257666563332513,0.05532,[]
5549,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
5550,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
5550,2,charger_10_1,EV_3,44.90159430885595,0.05532,[]
5550,3,charger_12_1,EV_4,24.466424961428096,0.05532,[]
5550,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
5551,1,charger_1_1,,,-0.02,['Discharge During Idle']
5551,2,charger_10_1,EV_3,44.98648914047839,-0.02,['Charging Power Violation']
5551,3,charger_12_1,EV_4,24.673930809135108,-0.02,['Charging Power Violation']
5551,4,charger_15_1,,,-0.02,['Discharge During Idle']
5552,1,charger_1_1,,,-0.02,['Discharge During Idle']
5552,2,charger_10_1,,,-0.02,['Discharge During Idle']
5552,3,charger_12_1,EV_4,24.371558674734793,-0.02,['Charging Power Violation']
5552,4,charger_15_1,,,-0.02,['Discharge During Idle']
5553,1,charger_1_1,,,-0.02,['Discharge During Idle']
5553,2,charger_10_1,,,-0.02,['Discharge During Idle']
5553,3,charger_12_1,EV_4,24.07100077314088,-0.02,['Charging Power Violation']
5553,4,charger_15_1,,,-0.02,['Discharge During Idle']
5554,1,charger_1_1,,,-0.02,['Discharge During Idle']
5554,2,charger_10_1,EV_3,52.159769185264025,-0.02,['Charging Power Violation']
5554,3,charger_12_1,,,-0.02,['Discharge During Idle']
5554,4,charger_15_1,,,-0.02,['Discharge During Idle']
5555,1,charger_1_1,,,-0.02,['Discharge During Idle']
5555,2,charger_10_1,EV_3,54.29925160036696,-0.02,['Charging Power Violation']
5555,3,charger_12_1,,,-0.02,['Discharge During Idle']
5555,4,charger_15_1,,,-0.02,['Discharge During Idle']
5556,1,charger_1_1,,,-0.02,['Discharge During Idle']
5556,2,charger_10_1,EV_3,53.81912754121925,-0.02,['Charging Power Violation']
5556,3,charger_12_1,,,-0.02,['Discharge During Idle']
5556,4,charger_15_1,,,-0.02,['Discharge During Idle']
5557,1,charger_1_1,,,-0.02,['Discharge During Idle']
5557,2,charger_10_1,EV_3,53.34188422642643,-0.02,['Charging Power Violation']
5557,3,charger_12_1,,,-0.02,['Discharge During Idle']
5557,4,charger_15_1,,,-0.02,['Discharge During Idle']
5558,1,charger_1_1,,,-0.02,['Discharge During Idle']
5558,2,charger_10_1,EV_3,52.867504371522365,-0.02,['Charging Power Violation']
5558,3,charger_12_1,,,-0.02,['Discharge During Idle']
5558,4,charger_15_1,,,-0.02,['Discharge During Idle']
5559,1,charger_1_1,,,-0.02,['Discharge During Idle']
5559,2,charger_10_1,EV_3,52.39597079574773,-0.02,['Charging Power Violation']
5559,3,charger_12_1,EV_4,33.13020074406146,-0.02,['Charging Power Violation']
5559,4,charger_15_1,,,-0.02,['Discharge During Idle']
5560,1,charger_1_1,,,-0.0044,['Discharge During Idle']
5560,2,charger_10_1,EV_3,51.92726642142774,-0.0044,['Charging Power Violation']
5560,3,charger_12_1,EV_4,27.608372101392916,-0.0044,['Charging Power Violation']
5560,4,charger_15_1,,,-0.0044,['Discharge During Idle']
5561,1,charger_1_1,,,-0.0044,['Discharge During Idle']
5561,2,charger_10_1,EV_3,51.58175054199916,-0.0044,['Charging Power Violation']
5561,3,charger_12_1,EV_4,27.40876958788455,-0.0044,['Charging Power Violation']
5561,4,charger_15_1,,,-0.0044,['Discharge During Idle']
5562,1,charger_1_1,,,-0.0044,['Discharge During Idle']
5562,2,charger_10_1,EV_3,51.23830775784716,-0.0044,['Charging Power Violation']
5562,3,charger_12_1,EV_4,27.210364689457233,-0.0044,['Charging Power Violation']
5562,4,charger_15_1,,,-0.0044,['Discharge During Idle']
5563,1,charger_1_1,,,-0.024,['Discharge During Idle']
5563,2,charger_10_1,EV_3,50.89692563040007,-0.024,['Charging Power Violation']
5563,3,charger_12_1,EV_4,27.013150220420478,-0.024,['Charging Power Violation']
5563,4,charger_15_1,,,-0.024,['Discharge During Idle']
5564,1,charger_1_1,,,-0.024,['Discharge During Idle']
5564,2,charger_10_1,EV_3,50.40634981716306,-0.024,['Charging Power Violation']
5564,3,charger_12_1,EV_4,26.66587705964335,-0.024,['Charging Power Violation']
5564,4,charger_15_1,,,-0.024,['Discharge During Idle']
5565,1,charger_1_1,,,-0.024,['Discharge During Idle']
5565,2,charger_10_1,EV_3,49.91871745880548,-0.024,['Charging Power Violation']
5565,3,charger_12_1,EV_4,26.320687537830885,-0.024,['Charging Power Violation']
5565,4,charger_15_1,,,-0.024,['Discharge During Idle']
5566,1,charger_1_1,,,-0.024,['Discharge During Idle']
5566,2,charger_10_1,EV_3,49.434010894598046,-0.024,['Charging Power Violation']
5566,3,charger_12_1,EV_4,25.977569153149297,-0.024,['Charging Power Violation']
5566,4,charger_15_1,,,-0.024,['Discharge During Idle']
5567,1,charger_1_1,,,0.034,['Charging with No EV Connected']
5567,2,charger_10_1,EV_3,48.95221256977585,0.034,[]
5567,3,charger_12_1,EV_4,25.636509478775796,0.034,[]
5567,4,charger_15_1,,,0.034,['Charging with No EV Connected']
5568,1,charger_1_1,,,0.034,['Charging with No EV Connected']
5568,2,charger_10_1,EV_3,48.876256877765904,0.034,[]
5568,3,charger_12_1,EV_4,25.70044800531185,0.034,[]
5568,4,charger_15_1,,,0.034,['Charging with No EV Connected']
5569,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
5569,2,charger_10_1,EV_3,48.80075691990801,0.05532,[]
5569,3,charger_12_1,EV_4,25.764002900688684,0.05532,[]
5569,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
5570,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
5570,2,charger_10_1,EV_3,48.86225677586414,0.05532,[]
5570,3,charger_12_1,EV_4,25.963723280760128,0.05532,[]
5570,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
5571,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
5571,2,charger_10_1,EV_3,48.92338763268454,0.05532,[]
5571,3,charger_12_1,EV_4,26.162245338551145,0.05532,[]
5571,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
5572,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
