time_step,building_id,charger_id,connected_ev,connected_ev_soc,action,constraint_violations
3888,3,charger_12_1,EV_4,8.850222695389059,0.034,[]
3888,4,charger_15_1,,,0.034,['Charging with No EV Connected']
3889,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
3889,2,charger_10_1,EV_3,26.005132169108357,0.05532,[]
3889,3,charger_12_1,EV_4,9.014878942625431,0.05532,[]
3889,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
3890,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
3890,2,charger_10_1,EV_3,26.203405773569287,0.05532,[]
3890,3,charger_12_1,EV_4,9.315094066445257,0.05532,[]
3890,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
3891,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
3891,2,charger_10_1,EV_3,26.40048973640345,0.05532,[]
3891,3,charger_12_1,EV_4,9.613507899522164,0.05532,[]
3891,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
3892,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
3892,2,charger_10_1,EV_3,26.596391195460612,0.05532,[]
3892,3,charger_12_1,EV_4,9.910131249600608,0.05532,[]
3892,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
3893,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
3893,2,charger_10_1,EV_3,26.791117245763424,0.05532,[]
3893,3,charger_12_1,EV_4,10.204974859578583,0.05532,[]
3893,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
3894,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
3894,2,charger_10_1,EV_3,26.984674939764425,0.05532,[]
3894,3,charger_12_1,EV_4,10.498049407896689,0.05532,[]
3894,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
3895,1,charger_1_1,,,-0.02,['Discharge During Idle']
3895,2,charger_10_1,EV_3,27.177071287601414,-0.02,['Charging Power Violation']
3895,3,charger_12_1,EV_4,10.789365508924888,-0.02,['Charging Power Violation']
3895,4,charger_15_1,,,-0.02,['Discharge During Idle']
3896,1,charger_1_1,,,-0.02,['Discharge During Idle']
3896,2,charger_10_1,EV_3,26.8596803103303,-0.02,['Charging Power Violation']
3896,3,charger_12_1,EV_4,10.570300766325834,-0.02,['Charging Power Violation']
3896,4,charger_15_1,,,-0.02,['Discharge During Idle']
3897,1,charger_1_1,,,-0.02,['Discharge During Idle']
3897,2,charger_10_1,EV_3,26.544193678922817,-0.02,['Charging Power Violation']
3897,3,charger_12_1,EV_4,10.352550412182376,-0.02,['Charging Power Violation']
3897,4,charger_15_1,,,-0.02,['Discharge During Idle']
3898,1,charger_1_1,,,-0.02,['Discharge During Idle']
3898,2,charger_10_1,EV_3,26.230599967303775,-0.02,['Charging Power Violation']
3898,3,charger_12_1,EV_4,10.136106560163778,-0.02,['Charging Power Violation']
3898,4,charger_15_1,,,-0.02,['Discharge During Idle']
3899,1,charger_1_1,,,-0.02,['Discharge During Idle']
3899,2,charger_10_1,EV_3,25.91888781795445,-0.02,['Charging Power Violation']
3899,3,charger_12_1,EV_4,9.920961371257292,-0.02,['Charging Power Violation']
3899,4,charger_15_1,,,-0.02,['Discharge During Idle']
3900,1,charger_1_1,,,-0.02,['Discharge During Idle']
3900,2,charger_10_1,EV_3,25.60904594150122,-0.02,['Charging Power Violation']
3900,3,charger_12_1,EV_4,9.707107053484243,-0.02,['Charging Power Violation']
3900,4,charger_15_1,,,-0.02,['Discharge During Idle']
3901,1,charger_1_1,,,-0.02,['Discharge During Idle']
3901,2,charger_10_1,EV_3,25.301063116306707,-0.02,['Charging Power Violation']
3901,3,charger_12_1,EV_4,9.494535861617834,-0.02,['Charging Power Violation']
3901,4,charger_15_1,,,-0.02,['Discharge During Idle']
3902,1,charger_1_1,,,-0.02,['Discharge During Idle']
3902,2,charger_10_1,EV_3,24.994928188063362,-0.02,['Charging Power Violation']
3902,3,charger_12_1,EV_4,9.283240096902624,-0.02,['Charging Power Violation']
3902,4,charger_15_1,,,-0.02,['Discharge During Idle']
3903,1,charger_1_1,,,-0.02,['Discharge During Idle']
3903,2,charger_10_1,EV_3,24.690630069389478,-0.02,['Charging Power Violation']
3903,3,charger_12_1,EV_4,9.073212106775705,-0.02,['Charging Power Violation']
3903,4,charger_15_1,,,-0.02,['Discharge During Idle']
3904,1,charger_1_1,,,-0.0044,['Discharge During Idle']
3904,2,charger_10_1,EV_3,24.388157739427637,-0.0044,['Charging Power Violation']
3904,3,charger_12_1,EV_4,8.864444284589547,-0.0044,['Charging Power Violation']
3904,4,charger_15_1,,,-0.0044,['Discharge During Idle']
3905,1,charger_1_1,,,-0.0044,['Discharge During Idle']
3905,2,charger_10_1,EV_3,24.20787651209106,-0.0044,['Charging Power Violation']
3905,3,charger_12_1,EV_4,8.777305337981998,-0.0044,['Charging Power Violation']
3905,4,charger_15_1,,,-0.0044,['Discharge During Idle']
3906,1,charger_1_1,,,-0.0044,['Discharge During Idle']
3906,2,charger_10_1,EV_3,24.028676972118504,-0.0044,['Charging Power Violation']
3906,3,charger_12_1,EV_4,8.690689225054093,-0.0044,['Charging Power Violation']
3906,4,charger_15_1,,,-0.0044,['Discharge During Idle']
3907,1,charger_1_1,,,-0.024,['Discharge During Idle']
3907,2,charger_10_1,EV_3,23.85055262938578,-0.024,['Charging Power Violation']
3907,3,charger_12_1,EV_4,8.604592808803757,-0.024,['Charging Power Violation']
3907,4,charger_15_1,,,-0.024,['Discharge During Idle']
3908,1,charger_1_1,,,-0.024,['Discharge During Idle']
3908,2,charger_10_1,EV_3,23.52225505415486,-0.024,['Charging Power Violation']
3908,3,charger_12_1,EV_4,8.367770992496327,-0.024,['Charging Power Violation']
3908,4,charger_15_1,,,-0.024,['Discharge During Idle']
3909,1,charger_1_1,,,-0.024,['Discharge During Idle']
3909,2,charger_10_1,EV_3,23.195927264375328,-0.024,['Charging Power Violation']
3909,3,charger_12_1,EV_4,8.132370107086743,-0.024,['Charging Power Violation']
3909,4,charger_15_1,,,-0.024,['Discharge During Idle']
3910,1,charger_1_1,,,-0.024,['Discharge During Idle']
3910,2,charger_10_1,EV_3,22.87155744133447,-0.024,['Charging Power Violation']
3910,3,charger_12_1,EV_4,7.898381626989617,-0.024,['Charging Power Violation']
3910,4,charger_15_1,,,-0.024,['Discharge During Idle']
3911,1,charger_1_1,,,0.034,['Charging with No EV Connected']
3911,2,charger_10_1,EV_3,22.54913383723186,0.034,[]
3911,3,charger_12_1,EV_4,7.665797077773074,0.034,[]
3911,4,charger_15_1,,,0.034,['Charging with No EV Connected']
3912,1,charger_1_1,,,0.034,['Charging with No EV Connected']
3912,2,charger_10_1,EV_3,22.631596617617177,0.034,[]
3912,3,charger_12_1,EV_4,7.837559878715142,0.034,[]
3912,4,charger_15_1,,,0.034,['Charging with No EV Connected']
3913,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
3913,2,charger_10_1,EV_3,22.71356462132018,0.05532,[]
3913,3,charger_12_1,EV_4,8.00829210285156,0.05532,[]
3913,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
3914,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
3914,2,charger_10_1,EV_3,22.931587631067835,0.05532,[]
3914,3,charger_12_1,EV_4,8.314546747710029,0.05532,[]
3914,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
3915,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
3915,2,charger_10_1,EV_3,23.148302502757005,0.05532,[]
3915,3,charger_12_1,EV_4,8.618963864699348,0.05532,[]
3915,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
3916,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
3916,2,charger_10_1,EV_3,23.363717085216038,0.05532,[]
3916,3,charger_12_1,EV_4,8.92155447898673,0.05532,[]
3916,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
3917,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
3917,2,charger_10_1,EV_3,23.57783918018032,0.05532,[]
3917,3,charger_12_1,EV_4,9.222329549588387,0.05532,[]
3917,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
3918,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
3918,2,charger_10_1,EV_3,23.790676542574815,0.05532,[]
3918,3,charger_12_1,EV_4,9.521299969766435,0.05532,[]
3918,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
3919,1,charger_1_1,,,-0.02,['Discharge During Idle']
3919,2,charger_10_1,,,-0.02,['Discharge During Idle']
3919,3,charger_12_1,,,-0.02,['Discharge During Idle']
3919,4,charger_15_1,,,-0.02,['Discharge During Idle']
3920,1,charger_1_1,,,-0.02,['Discharge During Idle']
3920,2,charger_10_1,,,-0.02,['Discharge During Idle']
3920,3,charger_12_1,,,-0.02,['Discharge During Idle']
3920,4,charger_15_1,,,-0.02,['Discharge During Idle']
3921,1,charger_1_1,,,-0.02,['Discharge During Idle']
3921,2,charger_10_1,,,-0.02,['Discharge During Idle']
3921,3,charger_12_1,,,-0.02,['Discharge During Idle']
3921,4,charger_15_1,,,-0.02,['Discharge During Idle']
3922,1,charger_1_1,,,-0.02,['Discharge During Idle']
3922,2,charger_10_1,,,-0.02,['Discharge During Idle']
3922,3,charger_12_1,,,-0.02,['Discharge During Idle']
3922,4,charger_15_1,,,-0.02,['Discharge During Idle']
3923,1,charger_1_1,,,-0.02,['Discharge During Idle']
3923,2,charger_10_1,,,-0.02,['Discharge During Idle']
3923,3,charger_12_1,,,-0.02,['Discharge During Idle']
3923,4,charger_15_1,,,-0.02,['Discharge During Idle']
3924,1,charger_1_1,,,-0.02,['Discharge During Idle']
3924,2,charger_10_1,,,-0.02,['Discharge During Idle']
3924,3,charger_12_1,,,-0.02,['Discharge During Idle']
3924,4,charger_15_1,,,-0.02,['Discharge During Idle']
3925,1,charger_1_1,,,-0.02,['Discharge During Idle']
3925,2,charger_10_1,,,-0.02,['Discharge During Idle']
3925,3,charger_12_1,,,-0.02,['Discharge During Idle']
3925,4,charger_15_1,,,-0.02,['Discharge During Idle']
3926,1,charger_1_1,,,-0.02,['Discharge During Idle']
3926,2,charger_10_1,,,-0.02,['Discharge During Idle']
3926,3,charger_12_1,,,-0.02,['Discharge During Idle']
3926,4,charger_15_1,,,-0.02,['Discharge During Idle']
3927,1,charger_1_1,,,-0.02,['Discharge During Idle']
3927,2,charger_10_1,,,-0.02,['Discharge During Idle']
3927,3,charger_12_1,,,-0.02,['Discharge During Idle']
3927,4,charger_15_1,,,-0.02,['Discharge During Idle']
3928,1,charger_1_1,,,-0.0044,['Discharge During Idle']
3928,2,charger_10_1,,,-0.0044,['Discharge During Idle']
3928,3,charger_12_1,,,-0.0044,['Discharge During Idle']
3928,4,charger_15_1,,,-0.0044,['Discharge During Idle']
3929,1,charger_1_1,,,-0.0044,['Discharge During Idle']
3929,2,charger_10_1,EV_3,13.69040754409615,-0.0044,['Charging Power Violation']
3929,3,charger_12_1,EV_4,6.923430757535191,-0.0044,['Charging Power Violation']
3929,4,charger_15_1,,,-0.0044,['Discharge During Idle']
3930,1,charger_1_1,,,-0.0044,['Discharge During Idle']
3930,2,charger_10_1,EV_3,33.31378628272037,-0.0044,['Charging Power Violation']
3930,3,charger_12_1,EV_4,7.300194439720063,-0.0044,['Charging Power Violation']
3930,4,charger_15_1,,,-0.0044,['Discharge During Idle']
3931,1,charger_1_1,,,-0.024,['Discharge During Idle']
3931,2,charger_10_1,EV_3,33.07995128412404,-0.024,['Charging Power Violation']
3931,3,charger_12_1,EV_4,7.222440992181732,-0.024,['Charging Power Violation']
3931,4,charger_15_1,,,-0.024,['Discharge During Idle']
3932,1,charger_1_1,,,-0.024,['Discharge During Idle']
3932,2,charger_10_1,EV_3,32.6962773169647,-0.024,['Charging Power Violation']
3932,3,charger_12_1,EV_4,6.993912086774036,-0.024,['Charging Power Violation']
3932,4,charger_15_1,,,-0.024,['Discharge During Idle']
3933,1,charger_1_1,,,-0.024,['Discharge During Idle']
3933,2,charger_10_1,EV_3,32.314905393608306,-0.024,['Charging Power Violation']
3933,3,charger_12_1,EV_4,6.7667543547987865,-0.024,['Charging Power Violation']
3933,4,charger_15_1,,,-0.024,['Discharge During Idle']
3934,1,charger_1_1,,,-0.024,['Discharge During Idle']
3934,2,charger_10_1,EV_3,31.93582170179205,-0.024,['Charging Power Violation']
3934,3,charger_12_1,EV_4,6.540959569215389,-0.024,['Charging Power Violation']
3934,4,charger_15_1,,,-0.024,['Discharge During Idle']
3935,1,charger_1_1,,,0.034,['Charging with No EV Connected']
3935,2,charger_10_1,EV_3,31.559012512126692,0.034,[]
3935,3,charger_12_1,EV_4,6.316519552345491,0.034,[]
3935,4,charger_15_1,,,0.034,['Charging with No EV Connected']
3936,1,charger_1_1,,,0.034,['Charging with No EV Connected']
3936,2,charger_10_1,EV_3,31.58741602046264,0.034,[]
3936,3,charger_12_1,EV_4,6.496378018440125,0.034,[]
3936,4,charger_15_1,,,0.034,['Charging with No EV Connected']
3937,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
3937,2,charger_10_1,EV_3,31.615649107748574,0.05532,[]
3937,3,charger_12_1,EV_4,6.675157333738191,0.05532,[]
3937,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
3938,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
3938,2,charger_10_1,EV_3,31.78025961057766,0.05532,[]
3938,3,charger_12_1,EV_4,6.989410787211341,0.05532,[]
3938,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
3939,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
3939,2,charger_10_1,EV_3,31.943882450389772,0.05532,[]
3939,3,charger_12_1,EV_4,7.301778719963651,0.05532,[]
3939,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
3940,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
3940,2,charger_10_1,EV_3,32.106523553163015,0.05532,[]
3940,3,charger_12_1,EV_4,7.612272445119448,0.05532,[]
3940,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
3941,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
3941,2,charger_10_1,EV_3,32.26818880931962,0.05532,[]
3941,3,charger_12_1,EV_4,7.92090320792431,0.05532,[]
3941,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
3942,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
3942,2,charger_10_1,EV_3,32.42888407393928,0.05532,[]
3942,3,charger_12_1,EV_4,8.227682186152343,0.05532,[]
3942,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
3943,1,charger_1_1,,,-0.02,['Discharge During Idle']
3943,2,charger_10_1,,,-0.02,['Discharge During Idle']
3943,3,charger_12_1,EV_4,8.532620490511007,-0.02,['Charging Power Violation']
3943,4,charger_15_1,,,-0.02,['Discharge During Idle']
3944,1,charger_1_1,,,-0.02,['Discharge During Idle']
3944,2,charger_10_1,,,-0.02,['Discharge During Idle']
3944,3,charger_12_1,EV_4,8.327096218022438,-0.02,['Charging Power Violation']
3944,4,charger_15_1,,,-0.02,['Discharge During Idle']
3945,1,charger_1_1,,,-0.02,['Discharge During Idle']
3945,2,charger_10_1,,,-0.02,['Discharge During Idle']
3945,3,charger_12_1,EV_4,8.1228050911688,-0.02,['Charging Power Violation']
3945,4,charger_15_1,,,-0.02,['Discharge During Idle']
3946,1,charger_1_1,,,-0.02,['Discharge During Idle']
3946,2,charger_10_1,,,-0.02,['Discharge During Idle']
3946,3,charger_12_1,EV_4,7.919739711076283,-0.02,['Charging Power Violation']
3946,4,charger_15_1,,,-0.02,['Discharge During Idle']
3947,1,charger_1_1,,,-0.02,['Discharge During Idle']
3947,2,charger_10_1,,,-0.02,['Discharge During Idle']
3947,3,charger_12_1,,,-0.02,['Discharge During Idle']
3947,4,charger_15_1,,,-0.02,['Discharge During Idle']
3948,1,charger_1_1,,,-0.02,['Discharge During Idle']
3948,2,charger_10_1,,,-0.02,['Discharge During Idle']
3948,3,charger_12_1,,,-0.02,['Discharge During Idle']
3948,4,charger_15_1,,,-0.02,['Discharge During Idle']
3949,1,charger_1_1,,,-0.02,['Discharge During Idle']
3949,2,charger_10_1,,,-0.02,['Discharge During Idle']
3949,3,charger_12_1,,,-0.02,['Discharge During Idle']
3949,4,charger_15_1,,,-0.02,['Discharge During Idle']
3950,1,charger_1_1,,,-0.02,['Discharge During Idle']
3950,2,charger_10_1,,,-0.02,['Discharge During Idle']
3950,3,charger_12_1,,,-0.02,['Discharge During Idle']
3950,4,charger_15_1,,,-0.02,['Discharge During Idle']
3951,1,charger_1_1,,,-0.02,['Discharge During Idle']
3951,2,charger_10_1,,,-0.02,['Discharge During Idle']
3951,3,charger_12_1,EV_4,8.192360337892957,-0.02,['Charging Power Violation']
3951,4,charger_15_1,,,-0.02,['Discharge During Idle']
3952,1,charger_1_1,,,-0.0044,['Discharge During Idle']
3952,2,charger_10_1,,,-0.0044,['Discharge During Idle']
3952,3,charger_12_1,EV_4,10.498647581824747,-0.0044,['Charging Power Violation']
3952,4,charger_15_1,,,-0.0044,['Discharge During Idle']
3953,1,charger_1_1,,,-0.0044,['Discharge During Idle']
3953,2,charger_10_1,EV_3,34.80537089576826,-0.0044,['Charging Power Violation']
3953,3,charger_12_1,EV_4,10.401703415433786,-0.0044,['Charging Power Violation']
3953,4,charger_15_1,,,-0.0044,['Discharge During Idle']
3954,1,charger_1_1,,,-0.0044,['Discharge During Idle']
3954,2,charger_10_1,EV_3,35.05383366840405,-0.0044,['Charging Power Violation']
3954,3,charger_12_1,EV_4,10.305340914041171,-0.0044,['Charging Power Violation']
3954,4,charger_15_1,,,-0.0044,['Discharge During Idle']
3955,1,charger_1_1,,,-0.024,['Discharge During Idle']
3955,2,charger_10_1,EV_3,34.80955838549362,-0.024,['Charging Power Violation']
3955,3,charger_12_1,EV_4,10.209556587656913,-0.024,['Charging Power Violation']
3955,4,charger_15_1,,,-0.024,['Discharge During Idle']
3956,1,charger_1_1,,,-0.024,['Discharge During Idle']
3956,2,charger_10_1,EV_3,34.41550677572605,-0.024,['Charging Power Violation']
3956,3,charger_12_1,EV_4,9.963104988676365,-0.024,['Charging Power Violation']
3956,4,charger_15_1,,,-0.024,['Discharge During Idle']
3957,1,charger_1_1,,,-0.024,['Discharge During Idle']
3957,2,charger_10_1,EV_3,34.02381947561709,-0.024,['Charging Power Violation']
3957,3,charger_12_1,EV_4,9.7181320992897,-0.024,['Charging Power Violation']
3957,4,charger_15_1,,,-0.024,['Discharge During Idle']
3958,1,charger_1_1,,,-0.024,['Discharge During Idle']
3958,2,charger_10_1,EV_3,33.63448229930878,-0.024,['Charging Power Violation']
3958,3,charger_12_1,EV_4,9.474629047239356,-0.024,['Charging Power Violation']
3958,4,charger_15_1,,,-0.024,['Discharge During Idle']
3959,1,charger_1_1,,,0.034,['Charging with No EV Connected']
3959,2,charger_10_1,EV_3,33.24748114605832,0.034,[]
3959,3,charger_12_1,EV_4,9.232587013501313,0.034,[]
3959,4,charger_15_1,,,0.034,['Charging with No EV Connected']
3960,1,charger_1_1,,,0.034,['Charging with No EV Connected']
3960,2,charger_10_1,EV_3,33.26575384259068,0.034,[]
3960,3,charger_12_1,EV_4,9.394949074829011,0.034,[]
3960,4,charger_15_1,,,0.034,['Charging with No EV Connected']
3961,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
3961,2,charger_10_1,EV_3,33.28391690294384,0.05532,[]
3961,3,charger_12_1,EV_4,9.556336963788743,0.05532,[]
3961,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
3962,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
3962,2,charger_10_1,EV_3,33.43851779900175,0.05532,[]
3962,3,charger_12_1,EV_4,9.85330333948159,0.05532,[]
3962,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
3963,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
3963,2,charger_10_1,EV_3,33.59219108968332,0.05532,[]
3963,3,charger_12_1,EV_4,10.14848791692028,0.05532,[]
3963,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
3964,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
3964,2,charger_10_1,EV_3,33.744942340620796,0.05532,[]
3964,3,charger_12_1,EV_4,10.441901386894337,0.05532,[]
3964,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
3965,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
3965,2,charger_10_1,EV_3,33.89677708405265,0.05532,[]
3965,3,charger_12_1,EV_4,10.733554376048549,0.05532,[]
3965,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
3966,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
3966,2,charger_10_1,EV_3,34.047700819023916,0.05532,[]
3966,3,charger_12_1,EV_4,11.023457447267836,0.05532,[]
3966,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
3967,1,charger_1_1,,,-0.02,['Discharge During Idle']
3967,2,charger_10_1,EV_3,34.197719011585356,-0.02,['Charging Power Violation']
3967,3,charger_12_1,EV_4,11.311621100059808,-0.02,['Charging Power Violation']
3967,4,charger_15_1,,,-0.02,['Discharge During Idle']
3968,1,charger_1_1,,,-0.02,['Discharge During Idle']
3968,2,charger_10_1,,,-0.02,['Discharge During Idle']
3968,3,charger_12_1,EV_4,11.089422823913946,-0.02,['Charging Power Violation']
3968,4,charger_15_1,,,-0.02,['Discharge During Idle']
3969,1,charger_1_1,,,-0.02,['Discharge During Idle']
3969,2,charger_10_1,,,-0.02,['Discharge During Idle']
3969,3,charger_12_1,EV_4,10.868557737424958,-0.02,['Charging Power Violation']
3969,4,charger_15_1,,,-0.02,['Discharge During Idle']
3970,1,charger_1_1,,,-0.02,['Discharge During Idle']
3970,2,charger_10_1,,,-0.02,['Discharge During Idle']
3970,3,charger_12_1,EV_4,10.649017841454905,-0.02,['Charging Power Violation']
3970,4,charger_15_1,,,-0.02,['Discharge During Idle']
3971,1,charger_1_1,,,-0.02,['Discharge During Idle']
3971,2,charger_10_1,,,-0.02,['Discharge During Idle']
3971,3,charger_12_1,,,-0.02,['Discharge During Idle']
3971,4,charger_15_1,,,-0.02,['Discharge During Idle']
3972,1,charger_1_1,,,-0.02,['Discharge During Idle']
3972,2,charger_10_1,,,-0.02,['Discharge During Idle']
3972,3,charger_12_1,,,-0.02,['Discharge During Idle']
3972,4,charger_15_1,,,-0.02,['Discharge During Idle']
3973,1,charger_1_1,,,-0.02,['Discharge During Idle']
3973,2,charger_10_1,,,-0.02,['Discharge During Idle']
3973,3,charger_12_1,,,-0.02,['Discharge During Idle']
3973,4,charger_15_1,,,-0.02,['Discharge During Idle']
3974,1,charger_1_1,,,-0.02,['Discharge During Idle']
3974,2,charger_10_1,,,-0.02,['Discharge During Idle']
3974,3,charger_12_1,,,-0.02,['Discharge During Idle']
3974,4,charger_15_1,,,-0.02,['Discharge During Idle']
3975,1,charger_1_1,,,-0.02,['Discharge During Idle']
3975,2,charger_10_1,,,-0.02,['Discharge During Idle']
3975,3,charger_12_1,EV_4,7.833885936330879,-0.02,['Charging Power Violation']
3975,4,charger_15_1,,,-0.02,['Discharge During Idle']
3976,1,charger_1_1,,,-0.0044,['Discharge During Idle']
3976,2,charger_10_1,,,-0.0044,['Discharge During Idle']
3976,3,charger_12_1,EV_4,8.22840846811959,-0.0044,['Charging Power Violation']
3976,4,charger_15_1,,,-0.0044,['Discharge During Idle']
3977,1,charger_1_1,,,-0.0044,['Discharge During Idle']
3977,2,charger_10_1,,,-0.0044,['Discharge During Idle']
3977,3,charger_12_1,EV_4,8.14508573641086,-0.0044,['Charging Power Violation']
3977,4,charger_15_1,,,-0.0044,['Discharge During Idle']
3978,1,charger_1_1,,,-0.0044,['Discharge During Idle']
3978,2,charger_10_1,EV_3,36.905140110975196,-0.0044,['Charging Power Violation']
3978,3,charger_12_1,EV_4,8.062262941092381,-0.0044,['Charging Power Violation']
3978,4,charger_15_1,,,-0.0044,['Discharge During Idle']
3979,1,charger_1_1,,,-0.024,['Discharge During Idle']
3979,2,charger_10_1,EV_3,23.844549050810045,-0.024,['Charging Power Violation']
3979,3,charger_12_1,EV_4,7.979937082545816,-0.024,['Charging Power Violation']
3979,4,charger_15_1,,,-0.024,['Discharge During Idle']
3980,1,charger_1_1,,,-0.024,['Discharge During Idle']
3980,2,charger_10_1,EV_3,23.51628749705058,-0.024,['Charging Power Violation']
3980,3,charger_12_1,EV_4,7.746863200595936,-0.024,['Charging Power Violation']
3980,4,charger_15_1,,,-0.024,['Discharge During Idle']
3981,1,charger_1_1,,,-0.024,['Discharge During Idle']
3981,2,charger_10_1,EV_3,23.189995512613674,-0.024,['Charging Power Violation']
3981,3,charger_12_1,EV_4,7.515187761937755,-0.024,['Charging Power Violation']
3981,4,charger_15_1,,,-0.024,['Discharge During Idle']
3982,1,charger_1_1,,,-0.024,['Discharge During Idle']
3982,2,charger_10_1,EV_3,22.865661280083387,-0.024,['Charging Power Violation']
3982,3,charger_12_1,EV_4,7.284902375911523,-0.024,['Charging Power Violation']
3982,4,charger_15_1,,,-0.024,['Discharge During Idle']
3983,1,charger_1_1,,,0.034,['Charging with No EV Connected']
3983,2,charger_10_1,EV_3,22.543273052948283,0.034,[]
3983,3,charger_12_1,EV_4,7.055998702201449,0.034,[]
3983,4,charger_15_1,,,0.034,['Charging with No EV Connected']
3984,1,charger_1_1,,,0.034,['Charging with No EV Connected']
3984,2,charger_10_1,EV_3,22.625770998039304,0.034,[]
3984,3,charger_12_1,EV_4,7.231420293396947,0.034,[]
3984,4,charger_15_1,,,0.034,['Charging with No EV Connected']
3985,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
3985,2,charger_10_1,EV_3,22.707773955459775,0.05532,[]
3985,3,charger_12_1,EV_4,7.405789355045272,0.05532,[]
3985,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
3986,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
3986,2,charger_10_1,EV_3,22.925831709202598,0.05532,[]
3986,3,charger_12_1,EV_4,7.715659016390579,0.05532,[]
3986,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
3987,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
3987,2,charger_10_1,EV_3,23.14258111642296,0.05532,[]
3987,3,charger_12_1,EV_4,8.023669459767813,0.05532,[]
3987,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
3988,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
3988,2,charger_10_1,EV_3,23.3580300272,0.05532,[]
3988,3,charger_12_1,EV_4,8.329831840484784,0.05532,[]
3988,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
3989,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
3989,2,charger_10_1,EV_3,23.57218624451238,0.05532,[]
3989,3,charger_12_1,EV_4,8.634157246917454,0.05532,[]
3989,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
3990,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
3990,2,charger_10_1,EV_3,23.785057524520887,0.05532,[]
3990,3,charger_12_1,,,0.05532,['Charging with No EV Connected']
3990,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
3991,1,charger_1_1,,,-0.02,['Discharge During Idle']
3991,2,charger_10_1,EV_3,23.996651576849338,-0.02,['Charging Power Violation']
3991,3,charger_12_1,,,-0.02,['Discharge During Idle']
3991,4,charger_15_1,,,-0.02,['Discharge During Idle']
3992,1,charger_1_1,,,-0.02,['Discharge During Idle']
3992,2,charger_10_1,,,-0.02,['Discharge During Idle']
3992,3,charger_12_1,,,-0.02,['Discharge During Idle']
3992,4,charger_15_1,,,-0.02,['Discharge During Idle']
3993,1,charger_1_1,,,-0.02,['Discharge During Idle']
3993,2,charger_10_1,,,-0.02,['Discharge During Idle']
3993,3,charger_12_1,,,-0.02,['Discharge During Idle']
3993,4,charger_15_1,,,-0.02,['Discharge During Idle']
